Date,sp500,ret_1d,ret_5d,ret_10d,vol_10d
2000-09-06,94.41957092285156,-0.011360782,-0.014718993,-0.004575213,0.1180623645272005
2000-09-07,95.22839355,0.00856626,0.003325454,0.0,0.1249340744344087
2000-09-08,94.57736206054688,-0.006836527,-0.016615322,-0.009913133,0.1280057460287105
2000-09-11,94.43927001953124,-0.001460096,-0.01905771,-0.010950672,0.1279868295519505
2000-09-12,93.7488250732422,-0.007310994,-0.018383962,-0.021516865,0.1287908978917267
2000-09-13,93.99534606933594,0.00262959,-0.004492976,-0.019145837,0.130590828743099
2000-09-14,94.46885681152344,0.005037598,-0.007975948,-0.004677018,0.1271078112697461
2000-09-15,92.40204620361328,-0.021878222,-0.023000386,-0.039233549,0.1423792829878491
2000-09-18,91.55159759521484,-0.009203785,-0.03057703,-0.049052012,0.1416115338486534
2000-09-19,92.38230133,0.009073613,-0.014576436,-0.032692426,0.156573495389712
2000-09-20,91.69995880126952,-0.007386074,-0.024420223,-0.028803479,0.1520311338295935
2000-09-21,90.30567169189452,-0.015204883,-0.044069392,-0.051693845,0.1487288008000107
2000-09-22,91.94718933105467,0.0181773482042268,-0.004922584,-0.027809749,0.1888675345951333
2000-09-25,91.29451751708984,-0.007098333,-0.002808035,-0.033299204,0.18990511505964
2000-09-26,90.12762451171876,-0.012781633,-0.024405939,-0.038626623,0.1950433236314275
2000-09-27,90.60230255126952,0.005266732,-0.011970084,-0.036097995,0.197929401120532
2000-09-28,91.76922607421876,0.0128796232555887,0.0162066717948523,-0.028576939,0.210995043612474
2000-09-29,90.89891052246094,-0.009483741,-0.011400879,-0.016267342,0.187507312
2000-10-02,91.0373992919922,0.001523547,-0.00281636,-0.005616486,0.1829664523715084
2000-10-03,90.18697357177734,-0.009341498,0.0006585,-0.02376351,0.1792936593590801
2000-10-04,90.93853759765624,0.008333399,0.003711109,-0.008303397,0.1842158436210755
2000-10-05,91.25500488,0.003480013,-0.005603416,0.0105124426088862,0.1662303105441831
2000-10-06,89.27722168,-0.021673148,-0.017840575,-0.029038056,0.1718471829628002
2000-10-09,88.60476684570312,-0.007532211,-0.026721243,-0.029462346,0.1721582429025222
2000-10-10,87.14114379882812,-0.016518559,-0.033772391,-0.03313613,0.1790290306092884
2000-10-11,86.40934753417969,-0.008397827,-0.049804958,-0.046278681,0.1737708532499779
2000-10-12,84.25361633300781,-0.024947894,-0.076723338,-0.081896841,0.1705080462431282
2000-10-13,87.06208801269531,0.0333335446230245,-0.024811857,-0.042209774,0.2698293403504103
2000-10-16,87.45758056640625,0.00454265,-0.01294723,-0.039322507,0.2720309980262126
2000-10-17,85.28202819824219,-0.024875515,-0.021334533,-0.054386406,0.2912723424179131
2000-10-18,84.96559143066406,-0.003710474,-0.016708332,-0.065681133,0.2814518419127031
2000-10-19,88.16967010498047,0.037710309,0.046479355,-0.033810034,0.3579414034880726
2000-10-20,88.54538727,0.004261297,0.017037258,-0.008197325,0.3438784752500619
2000-10-23,88.94095611572266,0.004467413,0.0169610860454809,0.003794257,0.3423911928763555
2000-10-24,88.34764099121094,-0.006670888,0.0359467622632354,0.013845321966029,0.3320280460992957
2000-10-25,86.27098083496094,-0.023505553,0.0153637417490601,-0.001601293,0.3527442856645071
2000-10-26,86.50827789,0.002750601,-0.018843126,0.0267604128842038,0.3239926585643524
2000-10-27,88.14981842041016,0.0189755312130115,-0.004467413,0.0124937321461464,0.2926435070412626
2000-10-30,88.94095611572266,0.008974921,0.0,0.0169610860454809,0.2948163179538239
2000-10-31,90.47370910644533,0.0172333765866916,0.0240647977849899,0.0608766116131151,0.2619307791251026
2000-11-01,90.16717529296876,-0.003388098,0.045162283,0.061219886,0.2615992544285672
2000-11-02,90.31552124023438,0.001645232,0.044010162,0.0243377471266357,0.1932132994342102
2000-11-03,90.36493682861328,0.000547144,0.0251290183904704,0.0205493432993668,0.1931510979150141
2000-11-06,90.9978485107422,0.007003952,0.023126492954981,0.023126492954981,0.1944359650871614
2000-11-07,90.97809600830078,-0.000217066,0.005574955,0.029773913,0.1886592210541127
2000-11-08,88.96074676513672,-0.02217401,-0.013379908,0.031178108,0.1834677319499691
2000-11-09,88.62448120117188,-0.003779932,-0.018723692,0.024462437,0.1867505587002696
2000-11-10,86.46876525878906,-0.024324159,-0.043115966,-0.01907041,0.2052543526596624
